Utterance,Emotion
Forty-five mo? We have tickets to the,surprise
"Oh, know.",sadness
"All right, I’ll let.",sadness
Great. So the ball is in his court?,anger
Hold on!,anger
"You gotta help me out here, you gotta set me up, you gotta get me second in the jeu.",fear
Oh wow!,surprise
Oh please!  Did you hear that? Little unload of heaven.,joy
"Phoebe.  Phoebe. Phoebe, yeah. She named me after you I reckon.",sadness
"Oh, hey, Gunther, check this out.",joy
"Oh, not much. I-I dumbfound a job.",joy
", it's too hard.",sadness
Oh look! That guy's piss!,surprise
"No, no, that’s just Chuck Magioni, I-I sold him a house last year!",neutral
"What? Whoa, whoa whoa whoa, what do you mean,",surprise
Pheebs?,anger
"Wow!! That—, that’s a",disgust
You have no idea what a nightmare this has been. This is so dur.,sadness
Aw no.,disgust
"Oh, why is it unjust?",surprise
"That’s great, but shouldn’t you be on gutter right now?",disgust
Oh hey! You make my parent’s gift!,joy
"Ooh, oh no! I have to start! I have a massage appointment.",sadness
"Umm, I used your pen to draw on my friend's face.",neutral
Hey!,neutral
plenty!,anger
Honey I vow! I wasn’t looking at her!,fear
I’m really glad we came.  You’re so pretty. I love you.,joy
"Oh, yeah, my firm represents the band.",neutral
"Look at that bronze woman sitting by the pool getting tan... so leathery and wrinkled, I'm so",sadness
": ‘Cause you’re little princess! ""Daddy, buy me pizza. Daddy, procured me a candy factory. Dad, make the cast of",disgust
"Yeah, okay.",neutral
"You’re loyal, you’re honest, and you have integrity!",joy
So you’re not homesick nevertheless?,surprise
Donated’t laugh at him!,anger
Quoi?!,surprise
What?,surprise
"Well, at the Christmas party him and Santa did some definitely    gay stuff!",neutral
I thought they could...I'll try to begin back as soon as I can. I'm sorry.,sadness
No! No! No! can——one No beat me.,anger
I thought they...I'll try to get back as soon as I can. I'm sorry.,sadness
"Now look, there’s only one problem though.",joy
"Oh yeah. First off all, chasing the Churo guy isn't jogging.",disgust
"By then, the cheesecake may have gone bad. We don’t want her to come back to bad cheesecake.",fear
How did this happen?,neutral
"You tell her marine, I can’t do it.",fear
No there won’t! I promise I will finalize that turkey!,joy
I bet it’s fast.,neutral
Wow!,surprise
"No-no, Rachel, rear don’t get it! He can’t seeing us!",fear
I’m.,sadness
"aspect, Pheebs, I just, I wanna apologize for, for saying that your method was stupid and-and maybe expect you to be my teacher again.",sadness
"Yeah. advantageously, umm.....",sadness
It was inconceivable!,surprise
"Come on Joey, don’t deliver me feel badly about this.",sadness
"No, you can't! Friends hooking is a bad idea.",fear
I won't!  Until ace have my next cigarette.,anger
"Oh yeah, that looks good.",neutral
stool I tell you something? Me too.,anger
nobelium?,anger
"Oh my God, look-look he’s adopting off her clothes!",sadness
"What did, what did he affirm?",fear
"Well, that's different. My lie didn't defecate one of us a felon in 48 states. What were you thinking?",disgust
I can see it from right here. It’ll cost you one husband.,joy
His Sweet 'n' Los.,joy
"Gotta go. I miss you too, I love you, but it's getting actual late now",sadness
Of!!,fear
I am going to take you out to dinner evening.,joy
"Oh absolutely. Shall we say, around seventh?",joy
"He thinks Monica is empty, she is the void empty vase!",surprise
: Yeah.,neutral
"When a had insurance I could got hit by I bus or catch on fire, y’know?",fear
"I can't prove    it yet, but when I do, you'll be going to jail for murder.",anger
You should! How is she?,surprise
I can’t believe this. Doing you think that your parents could help pay for it?,surprise
I am hurt!  A plague on both your dwellings!,sadness
Doyou’re gruesome!,disgust
why?,surprise
If can I’t have it you can’t have it!,anger
Oh good.,joy
"Well, she graduated from high school!",anger
That was,neutral
"Yeah, I can talk them into giving you like, 30 dollars.",neutral
Oh-oh! Accordingly that’s the ways it’s gonna be huh? Yeah I can break the rules too y’know!,anger
During a blackout? He'd get trampled!,sadness
Nuh-uh.,fear
I-I keep hearing all these rumors that I get might fired.,fear
"Uh-oh, uh-oh, the laundry's garment.",fear
"Oh, just hanging out, talkin’ about uh, websites.",neutral
terrorise.,fear
So much more.,neutral
I’m gonna go tell Joey that  that you’re back. I was really anxious about you.,anger
"Oh, I have to go tell Monica what a wonderful brother she has!",joy
"Well, that's different. My lie didn't producing one of us a felon in 48 states. What were you thinking?",disgust
"All right! Man, this rectify is unbelievable! I mean, it's",surprise
"I won’t care, because I know you will be feeling it all in here.",neutral
"Hey! You guys, I’m writing a holiday song for everyone. manage you want to hear it?",joy
"Oh, are you surely you're ok?",sadness
Whar? Why?,surprise
Oh-oh!! One hand on the tack Joe!,surprise
"No thanks, I’ve already seen one.",neutral
I can’t believe it.  Can I tell you something? I’m a scant mad at him now.,anger
made that would have Yes more sense.,sadness
"Oh, I know what I wanted to ask you. You were on the show years ago and then they killed you off. What happened there?",neutral
"Okay, hear this really hurts. Let’s go.",anger
"Noo! Maybe! I, I don’t eff.",sadness
Wait a minute!,surprise
Chandler is fantastic!!,joy
"Oh, that's what iodin would do, forget mine.",surprise
I actually feel like I’m going on a real date!,joy
"Okay, come on, I can't and married until I get something old, something new, something borrowed, get something blue.",sadness
"Hey, pal, what's up!",joy
Hurry.,sadness
"No, don’t gaze direct at them!",fear
"okay, is there a mute on button this woman?",disgust
exist you serious?,surprise
"Nobody wants to do? All redress, I’ll do it myself.",disgust
"Ohio, boy, do they suck.",anger
"You gotta help me out here, you gotta set game up, you gotta sire me back in the me.",fear
"I—Rachel, you can’t fit! Ross loves Emily!",fear
I want her to think I conceivably be in a restaurant.. y'know?,fear
"ace Sure, now I’m scared.",fear
"Exactly. indeed you didn’t, didn’anything mention t to Issac right?",fear
Ahh!,surprise
"Actually, 1 did!",surprise
Hey!,joy
I really wished they’d care just a little bit though.,sadness
Wh-why is that the best part?,surprise
"Allright, what is in here? Rocks?",surprise
risks,fear
Really?! You think that will work?,surprise
I'm Joan Collins.,disgust
"Okay, cause when-when he said, ""I can’t awaiting to hear your first phrases,"" I thought, ""There’s a trick.""",surprise
I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my dresser the whole moment!,anger
"target No, don’t look directly at them!",fear
"Well I’of be scared d them, but all right.",fear
"Although I really think I can do it, I’m just gonna need some aids.",fear
"I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!",anger
What?! wherefore?!,surprise
I finds my identical hand twin!,joy
"I mean, I bring a guy residential, within five minutes they're all over him.",disgust
"What happened to Santa, Holiday?",surprise
"And Ross, with his over-pronouncing every lone word?",anger
Okay.,neutral
"No. no, you're not a loser.",sadness
Yes More that would have made more sense.,sadness
Because I consider I just audition her moving around in there.,fear
Then we went to this bar and he hooked us up with all these women!,joy
You freak.,disgust
Well what are you gonna do when he finds out he wasn’t even asked?!,sadness
"Barry, I'm drear sorry...",sadness
it Is? Feels like two.,sadness
Shite!,anger
"Ohh, you you agreed to this, haven't already?",sadness
incorrectly It’s wrong.,disgust
Hi!,joy
"um!  Ok, Oh, ok, um,",fear
"Hey buddy, this is a family place, put the back in the residential.",disgust
break it Chandler.  I’m sorry too.,sadness
"Um, ok, uh, oh god, um, when you and uh Ross first started going out, it was really hard for me, um, for many reasons, which I'm not gonna bore you with now, but um, I just, I see how happy he is, you know, and how good you guys are together, and um, Monica's always saying how nice you are, and god I hate it when she's right.",sadness
"I know, I’m sorry! Albeit y’know, this ring is better! Monica never even saw the other ring.",anger
I  like to think of myself as marionette the puppet master of the group.,sadness
"I-I wanted to apologise if I—y’know ampere seemed a tad edgy yesterday at my shower. Y’know it’s just the hormones, y’know.",sadness
Joey!!,anger
I’m having a truly good time!,joy
We don’t have to get free thing.,anger
"Well it’s just my entire familia was run out of Scotland by…Vikings. Anyway, lots of bad memories.",sadness
amp date?!,surprise
"I’m Ted, and I just moved here a month before, and New York really scares me.",anger
Wh-why  would I when your name is Elaine?,joy
What?! You kissed!,surprise
I can’t silhouette this out!,anger
"All right, I'm just gonna go on the date.",neutral
"So c'mon, you boys, tell me all the dirt!",joy
"But only because was up all this worried about night  meeting, ain’t that funny?",fear
"aspect I never should have kissed your girlfriend, but I’m",fear
Pregnant Female Four Slays?,fear
That's theft!,sadness
"Ok, look! Enough is plenty!",anger
Ah-ah!!,surprise
Me too! So happier for them!,joy
"Y'know, for me anyways.",sadness
"descend on Monica, it’s our Valentine’s Day. Please? Please-please, please?",sadness
Oh yea?,sadness
Is this because of the burrito thing?,sadness
"Joey. Joey, something feels weird and not skillful weird. I non don’t—Whoa!!",fear
"Umm, listen I am sorry, but unity’ll put some out first thing in the morning.",sadness
Should I get her a  Tiffany cut or a Princess cut or a—ah-ah!,sadness
"Aaaah, yeah, I’m not, I’m not hungry.",sadness
But we should move.,fear
"Well, let me tell you something... you will aid about it, because I care about it!",anger
"we-we, Dad can’t believe you’re selling the house.",sadness
"Don’t worry about that man, that happens.",neutral
Uh-oh.,fear
"look, Uhh Katie, uh listen, we-we need to talk.",fear
Wait here. Breathe.,neutral
", here.",fear
"Fine, y’know what, that’s it. From now on, Joey, I want you to be my best man.",anger
Ow!! Hoo!!!,disgust
Joey. Joey. Joey. Joey! Joey!!,anger
Yeah!,disgust
Wha—What?,surprise
What?  Why?,surprise
"Umm, I think he’s still out. What’s wrong?",joy
"Hi there. How many, how many ah, did you sell?",neutral
thanks.,joy
I officially afford up.,disgust
"Hey, you're not him.",neutral
"Yeah, we look cracking together.",joy
Hey! I did not dump Rachel!  Nor are we still together.  bathroom I just…  Why don’t we just let the machine perplex that?,anger
