Utterance,Emotion
"Division, between people in white coats and people in blue blazers, and I requests myself, ""My God why?!""",fear
I did not mean to rival that—I mean,fear
"Alright you guys, we can’t turn on each other, Alright?   That’s just what she wants.",fear
"Umm, but I think if you give me umm, one hand chance I can, I can change your mind.",fear
"it's, guys! If-if we follow the rules, Wait-wait still fun and it means something!",fear
"one, I feel another Uh-oh coming.",fear
"Why, do I have a experience that’s not as happy as it sounds?  No! Nooooo!!!",fear
What if Mary-Angela descend to the door and I ask for Mary-Angela?,fear
"Mom, c'mon, stop interest worrying.",fear
"There huh—hmm, there-there was an incidental.",fear
"I I, uh just came by because I-I want to talk to you about something.",fear
"That's not the hard part honey! The hard part is what descend    adjacent, I mean aren't you worried about the results?",fear
"—Rachel, you can’t go! Ross loves Emily!",fear
"How could you filling up a hitchhiker?! He could be a rape—, a rapist or a killer or something!",fear
"I-I really do, I like you a rattling lot.",fear
I’re welcome.  I’m sorry. Did You hurt you?,fear
"Um,.",fear
"No-no, Rachel, don’t control get it! He can’t see us!",fear
gotta! We No-no-no go! Come on!  Here we go.,fear
"All rightfield here he follow. I’m gonna do this, I’m gonna tell him, I’m gonna be strong.",fear
"Well, it was quite large. I-I-I-I-I to throw most of it away.",fear
That’s risible. Does it-does it hurt? Does the labor hurt?,fear
"Please, rectify now, no, every time I construe him it’s like ‘Is it on the lose?’ ‘Is it watching me?’",fear
’s funny. Does it-does it hurt? Does the labor hurt?,fear
"What should 1 wear, now I’m all nervous.",fear
"I-I truly do, I like you a lot.",fear
extinct All right. Did everyone get out okay?,fear
Became it my work? Were they mad? Was it Jack? Did he yell?!,fear
Oh deity...,fear
say Don't it.,fear
"Oh, oh, oh, lamentable.",fear
Bob?,fear
"Pheebs I got to act with a robot But, and-and I don’t know anything about technology!",fear
We. No-no,fear
"No I intend—No not you, not you, you—you",fear
"Take whatever you want, just don’t hurt me.",fear
"I know, I narrate probably shouldn't even tell you this, but I'm pretty much totally intimidated by you.",fear
"I'm telling you, something's wrong! My brother all not stay out does night.",fear
"Sure, m I’now scared.",fear
Please tell me you contract the message!,fear
"say I-I, I have to tell you something.",fear
Uh-oh.,fear
Of!!,fear
Ohio Oh God...,fear
Uh-oh.,fear
"No-no, us, don’t get it! He can’t see Rachel!",fear
Don't says it.,fear
"Take whatever you wants, just please don’t hurt me.",fear
Scare.,fear
approve?,fear
No could kill her.,fear
"Uh-oh, I feel another one.",fear
Because I think I just heard her prompt around in there.,fear
"Can we please focus here, a naked humankind’s life hangs in the balance!",fear
Honey I swear! I wasn’t wait at her!,fear
"Oh, no no no. Oh no no no no. I have to do this to her?",fear
"Can we please focus here, a naked hombre’s life hangs in the balance!",fear
"Yes. Yes, yes iodine did.  But-but it was, it was just a one night thing. It meant nothing.",fear
iodine don't know you guys.,fear
"nobelium, no-n-n-n-no!!",fear
know do you How?,fear
Look.,fear
"ma, c'mon, stop worrying.",fear
"Alright you guys, we can’t turn on each other, okeh?   That’s just what she wants.",fear
"What did, what did he order?",fear
She is gonna hatred me.,fear
"Uh no-count, wrong number.",fear
"Phoebe, your purse?",fear
"How could you pick up a hitchhiker?! He could be a rape—, a rapist or a killer or ampere something!",fear
"I’m sorry, unity wa, I wa, I was just ah....",fear
I iodine want her to think I might be in a restaurant.. y'know?,fear
But the halt audition’s in a couple hours and I don’t even understand the game.,fear
", oh, oh, sorry.",fear
"Um, look I like you.",fear
I don’lose want to t you!,fear
"all right here he comes. I’m gonna do this, I’m gonna tell him, I’m gonna be solid.",fear
IT’s-it’s too soon.,fear
Yah?,fear
Wait-wait-wait-wait-wait-wait-wait-wait!!,fear
hate is gonna She me.,fear
"But only because I was up all night worried own about this  meeting, ain’t that funny?",fear
You'd tell me if you were moving out correctly,fear
"partition, between people in white coats and people in blue blazers, and I ask myself, ""My God why?!""",fear
"Oh yeah, and what rationalise would my opening line be? 'Excuse me. Blarrglarrghh.'",fear
"If we broke up, and I recede you...",fear
"Well, it IT was quite large. I-I-I-I-I had to throw most of it away.",fear
"But I it think I can do really, I’m just gonna need some help.",fear
Was it my work? Were they mad? Was it Jack? Did mariner he yell?!,fear
I inactive can’t believe they took away my key. You trust me with yours.,fear
"Okay, all right don’t judge me much.",fear
"Okay, all right don’t judges me to much.",fear
Oh my God….What’OH s he gonna do now?,fear
Uh-oh.,fear
"Du-du-I save it, I wrote it on the board!",fear
No! Don’t state that! Don’t say that!,fear
"Wait-wait, guys! If-if we follow the rules, it's still fun and it means somethings!",fear
"Okay, they still have actors coming in to read for my part!",fear
right tell me if you were moving out You'd,fear
nobelium that could kill her.,fear
"I wake up this morning, the stripper’s gone and the ring is vanished!",fear
"I know, I probably shouldn't even assure you this, but I'm pretty much totally intimidated by you.",fear
"Du-du-I wrote it, I save wrote it on the board!",fear
"See? Now, that’s why only the little fake are men supposed to do all the kicking.",fear
"Maybe they can take the needle and thquirt it into my mouth, gun know, like a thquirt you.",fear
Did she claim? You-you told her I was sick right? Always tell her I am sick!,fear
film a couple deep breaths.,fear
"Listen Ross, we ran out of gasoline, and we don’t know where we are, so we can’t get a tow truckload.",fear
Take a couple deep.,fear
true’re not They?,fear
Wait-wait where are you going? Hence are you going?,fear
That’s comic. Umm….  It’s not funny.,fear
"Joey. Joey, something feels Weird and not good weird. I don’t—Whoa!!",fear
"Look, I…  Look, I’m having practically a great time with you and I just don’t want us to move to fast or put to much pressure on us.",fear
"No thanks, I have a good one too. I just, I, I’t see him.",fear
"such, Joey, I have Oh a problem!",fear
"Well, it’s just the reason that I’m asking is because I kind of eh, uh, iodin was unable to—I average i really wanted to, but I couldn’t….",fear
They’re not authentic?,fear
Yeah. I should What-what do?,fear
"Hmm, a little bit. She-she-she walked in and I thought she was you and I kissed her and",fear
"Oh please, he didn’t hear it! He didn’T t hear it!!",fear
"But, now that you’re not, d’I really like to ask you out sometime.",fear
depend confident.,fear
"Okay, here perish.",fear
am I gonna do?!,fear
"Oh, Joey, I ane have such a problem!",fear
"Ooh, now you me.",fear
. We,fear
"How could you pick up a hitchhiker?! He be a rape—, a rapist or a killer or something!",fear
"Oh, no no no no. Oh no no no have. I no to do this to her?",fear
"Wyrd Joey. Joey, something feels weird and not good weird. I don’t—Whoa!!",fear
Take a couple deepest breaths.,fear
Let her know i like her?,fear
Joe?,fear
What I going to do?,fear
"All right here he comes. I’m strong do this, I’m gonna tell him, I’m gonna be gonna.",fear
"Um, y'know, before we go ohhh, there’s something I need to say.",fear
"Um, no.",fear
"hurt whatever you want, just please don’t Take me.",fear
represent Did she call? You-you told her I was sick right? Always tell her I am sick!,fear
Because I think I just heard her moving around roughly in there.,fear
I don't know you blokes.,fear
No Ross! has! Ross! My child Ross no father!,fear
"Uh-oh, uh-oh, the laundry's done.",fear
"Oh it’s Bing, sir. I’m sorry , I thou was just ah...",fear
No-no. We,fear
"Uh-oh,, the laundry's done.",fear
"And iodin will cook anything you want in here , and do anything in there!",fear
I can’ watch!,fear
She is gonna detest me.,fear
You-you-you-you  make my sandwich away!,fear
"When I had insurance unity could get hit by a bus or catch on fire, y’know?",fear
"consider whatever you want, just please don’t hurt me.",fear
You'd tell me if you were act out right,fear
"Nos, no-n-n-n-no!!",fear
"You know you probably major know this, but back in high school, I had a, um, didn't crush on you.",fear
"Well, it’s just the cause that I’m asking is because I genus of eh, uh, I was unable to—I mean I genuinely wanted to, but I couldn’t….",fear
"No, no no-n-n-n-no!!",fear
"Listen Ross, we ran out of gas, and we don’t know where get are, so we can’t we a tow truck.",fear
"Yeah, I know, I know, I know he does.",fear
"When I had insurance I could get hit by a bus or catch along on fire, y’know?",fear
"I know!  Don't switches hands, okay?",fear
leave you marry me?,fear
Oh no. Could I get anyone a coffee or…poison? No? Just for me? okey.,fear
Honey I unity swear! I wasn’t looking at her!,fear
"Uh, Pheebs, some and call that breaking people entering.",fear
Kinda... whatsoever spooky without any lights.,fear
"Uh, a little bit. She-she-she walked in and I guess she was you and I kissed her and",fear
"Oh boy, I just can't scarey watch. It's too scary!",fear
"No-no, Rachel, don’t get it! He can’t reckon us!",fear
"All right, ll-I promise. I’ll fix this. I swear. I’ll-I’I’ll-I’ll talk to her.",fear
Tulsa is Italy—Please don’t make me offer  there!,fear
"What should nervous wear, now I’m all I.",fear
Yeah. What-what should ane do?,fear
"ane Monica, betting the apartment, I don’t know about this.",fear
I know you guys.,fear
"Wait-wait, guys! If-if we follow the rules, it's quieten fun and it means something!",fear
I-I'm distressing! Sorry.,fear
"Alright, okay, okay should I be scared?",fear
"This doesn’t meanspirited anything, does it?",fear
"You know you conceivably didn't know this, but back in high school, I had a, um, grands crush on you.",fear
"cinque, where's your purse?",fear
"iodin wake up this morning, the stripper’s gone and the ring is gone!",fear
"But only because I was up all nighttime worried about this  meeting, ain’t that funny?",fear
"Um, y'know, before we ecstasy ah, there’s something I need to say.",fear
I-I'm grim sorry! Sorry.,fear
I’m metre not-I’m not-I’m not gay!,fear
"Sure, now I’m dash.",fear
"What should I wear, now I’m all flustered.",fear
"You experience you probably didn't know this, but back in high school, I had a, um, major crunch on you.",fear
one am brave!,fear
"Okay, they even actors have coming in to read for my part!",fear
"Listen Ross, we ran out of gas, and we don’t know where are, so we’t get a tow truck.",fear
"simply, now that you’re not, I’d really like to ask you out sometime.",fear
Just hear out!,fear
