Dialogue_ID;Utterance_ID;Emotion;Sentiment
380;0;neutral;neutral
380;1;anger;negative
380;2;sadness;negative
380;3;neutral;neutral
380;4;joy;positive
381;0;neutral;neutral
382;0;joy;positive
382;1;neutral;neutral
382;2;joy;positive
383;0;neutral;neutral
383;1;disgust;negative
383;2;joy;positive
383;3;anger;negative
383;4;fear;negative
383;5;neutral;neutral
383;6;neutral;neutral
383;7;neutral;neutral
383;8;neutral;neutral
383;9;neutral;neutral
383;10;neutral;neutral
383;11;surprise;negative
384;0;neutral;neutral
384;1;surprise;positive
384;2;neutral;neutral
384;3;neutral;neutral
384;4;joy;positive
385;0;anger;negative
385;1;joy;positive
385;2;sadness;negative
385;3;sadness;negative
385;4;neutral;neutral
385;5;neutral;neutral
386;0;joy;positive
387;0;sadness;negative
387;1;joy;positive
387;2;sadness;negative
387;3;joy;positive
387;4;sadness;negative
388;0;joy;positive
388;1;neutral;neutral
388;2;neutral;neutral
388;3;surprise;positive
388;4;disgust;negative
388;5;anger;negative
388;6;disgust;negative
388;7;fear;negative
388;8;neutral;neutral
388;9;disgust;negative
388;10;surprise;negative
388;11;surprise;negative
388;12;joy;positive
388;13;neutral;neutral
388;14;anger;negative
388;15;neutral;neutral
388;16;anger;negative
389;0;neutral;neutral
389;1;anger;negative
389;2;joy;positive
389;3;neutral;neutral
389;4;surprise;positive
389;5;neutral;neutral
389;6;joy;positive
389;7;neutral;neutral
389;8;surprise;positive
389;9;neutral;neutral
389;10;neutral;neutral
389;11;joy;positive
389;12;joy;positive
390;0;surprise;positive
390;1;joy;positive
390;2;surprise;negative
391;0;neutral;neutral
392;0;joy;positive
392;1;joy;positive
392;2;joy;positive
392;3;joy;positive
392;4;joy;positive
392;5;neutral;neutral
392;6;joy;positive
392;7;neutral;neutral
392;8;joy;positive
392;9;joy;positive
392;10;surprise;positive
392;11;neutral;neutral
392;12;joy;positive
393;0;neutral;neutral
393;1;neutral;neutral
393;2;neutral;neutral
393;3;surprise;negative
393;4;joy;positive
393;5;joy;positive
393;6;anger;negative
393;7;joy;positive
394;0;anger;negative
394;1;neutral;neutral
395;0;anger;negative
395;1;neutral;neutral
395;2;anger;negative
395;3;joy;positive
395;4;anger;negative
395;5;anger;negative
395;6;anger;negative
395;7;neutral;neutral
395;8;neutral;neutral
396;0;disgust;negative
397;0;anger;negative
397;1;neutral;neutral
397;2;neutral;neutral
398;0;neutral;neutral
398;1;neutral;neutral
398;2;anger;negative
398;3;sadness;negative
398;4;surprise;negative
398;5;neutral;neutral
398;6;sadness;negative
398;7;surprise;negative
398;8;sadness;negative
398;9;disgust;negative
398;10;disgust;negative
398;11;disgust;negative
398;12;disgust;negative
398;13;neutral;neutral
399;0;disgust;negative
400;0;anger;negative
400;1;anger;negative
400;2;sadness;negative
400;3;neutral;neutral
400;4;neutral;neutral
400;5;joy;positive
400;6;surprise;negative
400;7;neutral;neutral
400;8;sadness;negative
401;0;neutral;neutral
401;1;neutral;neutral
401;2;neutral;neutral
401;3;neutral;neutral
401;4;neutral;neutral
401;5;neutral;neutral
401;6;neutral;neutral
401;7;joy;positive
401;8;surprise;positive
401;9;neutral;neutral
401;10;surprise;positive
401;11;sadness;negative
401;12;surprise;positive
402;0;neutral;neutral
402;1;neutral;neutral
403;0;neutral;neutral
404;0;joy;positive
404;1;joy;positive
404;2;neutral;neutral
404;3;sadness;negative
404;4;sadness;negative
404;5;neutral;neutral
404;6;neutral;neutral
404;7;anger;negative
404;8;sadness;negative
404;9;joy;positive
404;10;joy;positive
404;11;surprise;positive
404;12;neutral;neutral
404;13;neutral;neutral
404;14;neutral;neutral
404;15;neutral;neutral
404;17;neutral;neutral
404;18;neutral;neutral
404;19;neutral;neutral
405;0;neutral;neutral
405;1;anger;negative
405;2;anger;negative
405;3;anger;negative
405;4;anger;negative
405;5;surprise;negative
405;6;neutral;neutral
406;0;joy;positive
406;1;joy;positive
406;2;joy;positive
406;3;joy;positive
407;0;anger;negative
407;1;sadness;negative
407;2;neutral;neutral
407;3;surprise;negative
407;4;neutral;neutral
407;5;neutral;neutral
407;6;anger;negative
407;7;anger;negative
407;8;neutral;neutral
407;9;neutral;neutral
407;10;neutral;neutral
408;0;neutral;neutral
408;1;neutral;neutral
408;2;neutral;neutral
408;3;neutral;neutral
408;4;neutral;neutral
409;0;neutral;neutral
409;1;neutral;neutral
409;2;neutral;neutral
409;3;joy;positive
409;4;neutral;neutral
409;5;neutral;neutral
409;6;neutral;neutral
409;7;surprise;positive
409;8;surprise;positive
409;9;neutral;neutral
409;10;surprise;positive
410;0;disgust;negative
410;1;surprise;positive
410;2;anger;negative
410;3;joy;positive
410;4;neutral;neutral
410;5;neutral;neutral
410;6;surprise;negative
410;7;neutral;neutral
410;8;neutral;neutral
410;9;neutral;neutral
410;10;sadness;negative
410;11;neutral;neutral
410;12;neutral;neutral
410;13;neutral;neutral
410;14;neutral;neutral
410;15;joy;positive
410;16;neutral;neutral
410;17;fear;negative
410;18;sadness;negative
411;0;neutral;neutral
411;1;fear;negative
411;2;neutral;neutral
411;3;joy;positive
411;4;neutral;neutral
412;0;anger;negative
;;;
412;2;neutral;neutral
412;3;neutral;neutral
412;4;sadness;negative
412;5;neutral;neutral
412;6;neutral;neutral
412;7;surprise;negative
412;8;joy;positive
412;9;neutral;neutral
412;10;disgust;negative
412;11;surprise;negative
412;12;neutral;neutral
412;13;neutral;neutral
412;14;anger;negative
412;15;neutral;neutral
412;16;surprise;negative
413;0;neutral;neutral
413;1;neutral;neutral
413;2;neutral;neutral
413;3;neutral;neutral
413;4;neutral;neutral
414;0;neutral;neutral
414;1;neutral;neutral
414;2;neutral;neutral
414;3;surprise;positive
414;4;neutral;neutral
414;6;neutral;neutral
414;7;joy;positive
414;8;joy;positive
414;9;neutral;neutral
414;10;neutral;neutral
414;11;neutral;neutral
415;0;disgust;negative
415;1;neutral;neutral
415;2;neutral;neutral
415;3;neutral;neutral
415;4;neutral;neutral
415;5;neutral;neutral
415;6;neutral;neutral
415;7;neutral;neutral
415;8;neutral;neutral
415;9;disgust;negative
415;10;surprise;positive
416;0;surprise;positive
416;1;surprise;positive
416;2;neutral;neutral
416;4;disgust;negative
417;0;neutral;neutral
418;0;neutral;neutral
418;1;surprise;negative
418;2;neutral;neutral
418;3;neutral;neutral
418;4;surprise;negative
418;5;neutral;neutral
418;6;neutral;neutral
418;7;neutral;neutral
418;8;neutral;neutral
418;9;neutral;neutral
418;10;anger;negative
418;11;neutral;neutral
418;12;neutral;neutral
418;13;neutral;neutral
418;14;neutral;neutral
418;15;surprise;positive
418;16;surprise;negative
418;17;neutral;neutral
418;18;sadness;negative
418;19;sadness;negative
418;20;neutral;neutral
418;21;neutral;neutral
418;22;neutral;neutral
419;0;neutral;neutral
420;0;joy;positive
420;1;joy;positive
420;2;joy;positive
420;3;neutral;neutral
420;4;disgust;negative
420;5;neutral;neutral
420;6;neutral;neutral
420;7;neutral;neutral
421;0;neutral;neutral
421;1;neutral;neutral
421;2;neutral;neutral
421;3;fear;negative
421;4;fear;negative
421;5;fear;negative
421;6;neutral;neutral
421;7;fear;negative
421;8;neutral;neutral
422;0;neutral;neutral
422;1;neutral;neutral
422;2;neutral;neutral
422;3;neutral;neutral
422;4;neutral;neutral
422;5;neutral;neutral
422;6;surprise;positive
422;7;neutral;neutral
423;0;neutral;neutral
423;1;neutral;neutral
423;2;neutral;neutral
423;3;neutral;neutral
423;4;neutral;neutral
423;5;surprise;negative
423;6;anger;negative
423;7;anger;negative
423;8;neutral;neutral
423;9;joy;positive
423;10;joy;positive
424;0;joy;positive
424;1;surprise;positive
424;2;neutral;neutral
424;3;neutral;neutral
424;4;neutral;neutral
424;5;neutral;neutral
424;6;neutral;neutral
424;7;neutral;neutral
424;8;neutral;neutral
424;9;neutral;neutral
424;10;neutral;neutral
424;11;neutral;neutral
424;12;anger;negative
424;14;joy;positive
424;15;joy;positive
424;16;joy;positive
425;0;neutral;neutral
425;1;neutral;neutral
425;2;sadness;negative
425;3;surprise;positive
425;4;surprise;negative
425;5;surprise;positive
426;0;neutral;neutral
426;1;sadness;negative
426;2;anger;negative
426;3;neutral;neutral
426;4;neutral;neutral
426;5;neutral;neutral
426;6;neutral;neutral
426;7;sadness;negative
427;0;sadness;negative
427;1;neutral;neutral
428;0;neutral;neutral
428;1;anger;negative
428;2;joy;positive
428;3;surprise;positive
428;4;anger;negative
428;5;neutral;neutral
428;6;anger;negative
428;7;surprise;positive
428;8;sadness;negative
429;0;neutral;neutral
429;1;neutral;neutral
429;2;neutral;neutral
429;3;neutral;neutral
429;4;joy;positive
429;5;neutral;neutral
429;6;neutral;neutral
429;7;neutral;neutral
429;8;neutral;neutral
429;9;surprise;negative
429;10;surprise;positive
429;11;neutral;neutral
430;0;anger;negative
430;1;neutral;neutral
430;2;sadness;negative
430;3;anger;negative
430;4;surprise;negative
430;5;neutral;neutral
430;6;neutral;neutral
430;7;surprise;positive
430;8;anger;negative
431;0;joy;positive
431;1;neutral;neutral
431;2;neutral;neutral
431;3;neutral;neutral
431;4;neutral;neutral
431;5;joy;positive
431;6;anger;negative
431;7;joy;positive
431;8;joy;positive
431;9;disgust;negative
431;10;surprise;negative
431;11;anger;negative
431;12;anger;negative
431;13;anger;negative
431;14;anger;negative
431;15;surprise;negative
431;16;anger;negative
431;17;sadness;negative
431;18;disgust;negative
431;19;disgust;negative
432;0;neutral;neutral
433;0;neutral;neutral
433;1;neutral;neutral
434;0;sadness;negative
434;1;sadness;negative
434;2;sadness;negative
434;3;neutral;neutral
434;4;neutral;neutral
434;5;neutral;neutral
434;6;joy;positive
434;7;joy;positive
434;8;neutral;neutral
434;9;neutral;neutral
434;10;sadness;negative
434;11;neutral;neutral
434;12;neutral;neutral
434;13;neutral;neutral
434;14;neutral;neutral
435;0;neutral;neutral
435;1;joy;positive
435;2;joy;positive
435;3;surprise;positive
435;4;surprise;negative
435;5;neutral;neutral
435;6;joy;positive
435;7;joy;positive
435;8;joy;positive
435;9;surprise;positive
436;0;joy;positive
436;1;disgust;negative
436;2;anger;negative
436;3;disgust;negative
436;4;neutral;neutral
436;5;surprise;negative
437;0;anger;negative
437;1;surprise;positive
437;2;neutral;neutral
438;0;anger;negative
438;1;neutral;neutral
438;2;neutral;neutral
438;3;surprise;negative
438;4;neutral;neutral
438;5;neutral;neutral
438;7;neutral;neutral
438;8;neutral;neutral
438;9;joy;positive
438;10;sadness;negative
438;11;neutral;neutral
438;12;joy;positive
438;13;neutral;neutral
438;14;neutral;neutral
438;15;neutral;neutral
439;0;neutral;neutral
439;1;disgust;negative
439;2;neutral;neutral
439;3;joy;positive
439;4;surprise;positive
439;5;joy;positive
439;6;neutral;neutral
440;0;neutral;neutral
440;1;neutral;neutral
440;2;joy;positive
440;3;neutral;neutral
440;4;neutral;neutral
440;5;neutral;neutral
440;6;neutral;neutral
440;7;neutral;neutral
440;8;neutral;neutral
440;9;surprise;positive
440;10;neutral;neutral
440;11;disgust;negative
440;12;neutral;neutral
440;13;neutral;neutral
441;0;neutral;neutral
441;1;sadness;negative
441;2;neutral;neutral
441;3;joy;positive
441;4;neutral;neutral
441;5;neutral;neutral
441;6;neutral;neutral
441;7;sadness;negative
441;8;neutral;neutral
441;9;neutral;neutral
442;0;joy;positive
442;1;neutral;neutral
442;2;neutral;neutral
442;3;neutral;neutral
442;4;disgust;negative
442;5;surprise;negative
443;0;joy;positive
443;1;neutral;neutral
443;2;neutral;neutral
443;3;neutral;neutral
443;4;neutral;neutral
443;5;neutral;neutral
443;6;neutral;neutral
443;7;surprise;positive
444;0;surprise;positive
444;1;neutral;neutral
444;2;neutral;neutral
444;3;neutral;neutral
444;4;neutral;neutral
444;5;neutral;neutral
444;6;neutral;neutral
445;0;neutral;neutral
445;1;surprise;negative
445;2;sadness;negative
445;3;fear;negative
445;4;neutral;neutral
445;5;surprise;positive
445;6;neutral;neutral
445;7;surprise;positive
445;8;joy;positive
445;9;sadness;negative
445;10;sadness;negative
445;11;neutral;neutral
445;12;fear;negative
445;13;anger;negative
445;14;anger;negative
445;15;anger;negative
445;16;anger;negative
445;17;anger;negative
445;18;anger;negative
445;19;anger;negative
445;20;sadness;negative
446;0;surprise;positive
446;1;surprise;positive
446;2;neutral;neutral
446;3;neutral;neutral
446;4;neutral;neutral
446;5;neutral;neutral
446;6;neutral;neutral
446;7;neutral;neutral
446;8;neutral;neutral
446;9;neutral;neutral
446;10;surprise;positive
446;11;neutral;neutral
446;12;joy;positive
446;13;joy;positive
446;14;anger;negative
446;15;sadness;negative
446;16;sadness;negative
446;17;sadness;negative
446;18;sadness;negative
446;19;neutral;neutral
447;0;neutral;neutral
447;1;neutral;neutral
447;2;joy;positive
448;0;neutral;neutral
448;1;anger;negative
448;2;anger;negative
448;3;anger;negative
448;4;anger;negative
448;5;anger;negative
448;6;anger;negative
448;7;joy;positive
448;8;anger;negative
448;9;anger;negative
448;10;anger;negative
448;11;neutral;neutral
449;0;neutral;neutral
449;1;neutral;neutral
449;2;sadness;negative
449;3;sadness;negative
449;4;joy;positive
449;5;neutral;neutral
449;6;surprise;positive
449;7;sadness;negative
449;8;joy;positive
449;9;sadness;negative
449;10;sadness;negative
449;11;joy;positive
449;12;sadness;negative
449;13;neutral;neutral
450;0;neutral;neutral
450;1;neutral;neutral
450;2;neutral;neutral
450;3;neutral;neutral
450;4;neutral;neutral
450;5;surprise;positive
;;;
450;7;sadness;negative
450;8;surprise;positive
450;9;joy;positive
450;10;joy;positive
450;11;joy;positive
450;12;surprise;positive
450;13;neutral;neutral
450;14;neutral;neutral
450;15;surprise;negative
450;16;neutral;neutral
450;17;neutral;neutral
450;18;neutral;neutral
450;19;surprise;positive
450;20;neutral;neutral
450;21;neutral;neutral
450;22;neutral;neutral
450;23;neutral;neutral
451;0;neutral;neutral
451;1;anger;negative
451;2;joy;positive
451;3;neutral;neutral
451;4;anger;negative
451;5;neutral;neutral
451;6;neutral;neutral
451;7;anger;negative
452;0;neutral;neutral
452;1;neutral;neutral
452;2;neutral;neutral
452;3;surprise;positive
452;4;neutral;neutral
453;0;surprise;negative
453;1;surprise;positive
454;0;neutral;neutral
454;1;disgust;negative
454;2;anger;negative
455;0;neutral;neutral
455;1;neutral;neutral
455;2;neutral;neutral
455;3;neutral;neutral
455;4;neutral;neutral
455;5;fear;negative
455;6;surprise;positive
455;7;surprise;positive
455;8;anger;negative
455;9;neutral;neutral
455;10;joy;positive
455;11;sadness;negative
455;12;neutral;neutral
455;13;joy;positive
455;14;neutral;neutral
455;15;neutral;neutral
455;16;neutral;neutral
455;17;disgust;negative
456;0;joy;positive
456;1;neutral;neutral
456;2;anger;negative
456;3;surprise;negative
456;4;sadness;negative
456;5;surprise;negative
456;6;anger;negative
456;7;anger;negative
456;8;anger;negative
456;9;sadness;negative
456;10;neutral;neutral
456;11;anger;negative
457;0;neutral;neutral
457;1;neutral;neutral
457;2;anger;negative
457;3;neutral;neutral
457;4;neutral;neutral
457;5;surprise;positive
457;6;joy;positive
457;7;sadness;negative
457;8;sadness;negative
457;9;neutral;neutral
457;10;neutral;neutral
457;11;neutral;neutral
457;12;surprise;negative
457;13;fear;negative
458;0;surprise;negative
459;0;neutral;neutral
459;1;anger;negative
459;2;joy;positive
459;3;anger;negative
459;4;neutral;neutral
459;5;neutral;neutral
459;6;neutral;neutral
459;7;neutral;neutral
459;8;neutral;neutral
459;9;neutral;neutral
459;10;surprise;negative
459;11;anger;negative
460;0;fear;negative
460;1;neutral;neutral
460;2;fear;negative
460;3;joy;positive
461;0;neutral;neutral
461;1;neutral;neutral
461;2;neutral;neutral
461;3;neutral;neutral
462;0;surprise;positive
462;1;surprise;positive
462;3;neutral;neutral
462;5;neutral;neutral
462;6;surprise;negative
462;7;neutral;neutral
462;8;surprise;negative
462;9;neutral;neutral
