Utterance,Emotion
"No, Rachel doesn’t want me to....",anger
And-,neutral
"Yeah, I have to tell Ross that I love him.",neutral
Check this out. Can I have this?,neutral
"All right then, we’ll have a definite answer for you on Monday, but I think I can say with some confidence, you’ll fit in well here.",neutral
Did you know he was in there?,neutral
There was hum...  there was another reason that I thought it was time to end it with Joey.,neutral
"Can we please focus here, a naked man’s life hangs in the Balance!",fear
What if Mary-Angela comes for the door and I ask to Mary-Angela?,fear
I punched you...?,surprise
Uh that’s an eighteenth century Indian artifact from Calcutta.,neutral
"Well if I didn’t have sex with you, I had sex with someone that looked an awful lot like",neutral
"Yeah, I know, I yea know, I know he does.",fear
Hey! Look who I found!,surprise
"Oh, hey, look, I found coffee!  Okay, let’s skedaddle.",neutral
Not that could kill her.,fear
I’m reading your ad.,neutral
"Well, umm, not much.",neutral
"Okay, relax, relax.",neutral
Oh my God. He threw upwards up?,disgust
"Okay, but I don’t see you asking any other paying customers to put on aprons.",sadness
"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",neutral
"I just want to watch a little television. What is the big deal? Geez, relax mom.",sadness
"Elizabeth, thank God! I was just thinking about",joy
No.,neutral
Why?,neutral
All right everybody! Everybody guess what? I just convinced Paul to give us a test next week!,joy
A dreamless sleep.,neutral
"Come on, you think she should go out with me, don’t you?",neutral
Ohhhhhhhh God.,surprise
All right. So you're telling me that there is nothing going on between you and Chandler.,anger
"Oh uh, I’m sorry.",neutral
So—If you wear that you’ll make mine less special.,sadness
"So, how ya doin?",neutral
"No Phoebe, don’t look! You don’t want to construe what’s under there!!",fear
"And I ace will cook anything you want in here , and do anything in there!",fear
Really?,neutral
Hey Pheebs!,joy
Hardest thing I’ve ever done in my life.,neutral
"Y'know you could totally sell this. It’d be perfect for like umm, a kitty litter campaign.",neutral
Thank you.,neutral
"OH, I took Larry there to eat but it was all violated. So we shut it down!",disgust
What?!,surprise
"Umm, Jo’s a girl, it’s short for Josephine.",neutral
Exactly.,neutral
"Alright, I'm gonna go pick up a few things for the trip.",neutral
"Okay, well if I was in this for the money, I’d be a millionaire by now, y'know.",neutral
"Ooh it’s Bing, sir. I’m sorry , I was just ah...",fear
"A piece of something: boxer shorts, greeting cards, and what looks like a half-charred picture—Wow, that guy's hairier than the Chief!",surprise
"If we broke up, and I outof you...",fear
You gotta take care of yourselves!,neutral
My what?,surprise
No. Not anymore.,neutral
You never know.,neutral
Do it do it do it!,joy
"Hey, why don’t you show dad how you can put your shoes on, in your room!",joy
"Okay, wait. All right, that’s it, okay, I’m out of here. I am not going to be embarrassed anymore!",anger
"So, have you kids eaten yet?",neutral
Bijan for men?,neutral
"Okay. Well, I gotta go you guys. I’ll see you later.",neutral
Not nice enough.,anger
Hmmm... this is so nice.,joy
I'm sick and tired of being depressed about Richard.,neutral
How does she do that?,surprise
"Ok, ok, How about if we split it?",neutral
And this is not the only hospital in this city and we have no problem to—Whoa!,anger
"No, I really did forget my purse.",neutral
"Oh, seriously you want him?",surprise
"I don’t believe this! When someone poser you in for lemonade, and to you that means they wish have sex?",disgust
Oh. Oh yeah! Ohhhhh! Ohh! Oh yeah!,joy
"Oh, no no no no. Oh no no no no. i have to do this to her?",fear
That’s right!,anger
"Will you grow up? I'm not talking about aphrodisiacal stuff, but, like, when I'm cooking naked.",disgust
"Uhh, Rachel, my parents",neutral
"I’m sorry I won’t be able to make it to your imaginary wedding, but I’m",neutral
And this is Rachel.,neutral
Jill says vestibule... I'm going with vestibule.,neutral
but if...,fear
Janice?,surprise
That’s funny. Does it-does set it hurt? Does the labor hurt?,fear
Really.,joy
I can’t.,sadness
No.  This is my red sweater.,neutral
Well of,neutral
Joan I'm Collins.,disgust
"""I’m Monica, I don’t get phone messages from interesting people. Ever!""",anger
"Okay, now uh, in terms of the invite list, I’ve got you, me, and Chandler and I’m gonna invite Gunther ‘cause, well, we’ve been talking about this pretty loud.",neutral
Why not?,neutral
pig a Such!,disgust
I don't know you fellas.,fear
Okay?,anger
All right.,neutral
"Dude, you didn’t say",neutral
"No you guys, I am not getting in a car with him, you’ll have to think of something else.",anger
And I have to write five whole pages if I'm gonna stick to his schedule.,neutral
That absorb!,disgust
"Man, we gotta do something cat about that guy.",disgust
Stop going through my stuff !,anger
"Phoebe, Sandra’s mad at you too. It-it doesn’t bother you?",surprise
"Noo, I y'know I don't see why she has to play with you, that's all.",anger
I-I'm desolated! Sorry.,fear
’s a hernia.,disgust
And the fat girl inside of me really wants to go.,joy
You'd tell me if you were moving out constitute right,fear
"Oh, that's Nana, right there in the middle.  'Me and the gang at Java Joe's'.",neutral
I am so sorry...,sadness
Why didn’t I see that!,surprise
Not now! These are my Thanksgiving pants!,joy
Better make it a spaceship so that you can get back to your,neutral
"Yeah well that’s because uh…I stayed in my room. Yeah, you don’t want to look in my hamper.",neutral
"Ross, umm, you've been in there for a long time. I'm to starting get kinda freaked out.",fear
"Actually I ah, I am a poet.",neutral
She.,neutral
"Ross-Ross, you have no idea what this means to me!",joy
Hey!,joy
It’s unbelievable! I-I can’t believe that sign didn’t work!,surprise
I don’t know how any of these got opened?!,surprise
Chandler? Do you promise to be good?,neutral
"Yeah, she clamed she had to go out of town suddenly.",sadness
Can we just start throwing things in?,neutral
This is the hardest letter I?ve ever had to write.,sadness
"And it’s all because of you, wonderful, amazing you.",joy
"I'll bet he's totally over me, I'll bet he's fine.",sadness
"No I know, because to be a grandmother you have to be married and have children and I don’t have any of those things.",sadness
Ohhh. I thought it was like Long Island.,surprise
Bye.  What a bitch manipulative.,disgust
Still.,neutral
"I’m so sorry. Please, freaking out.",fear
"I had such an opportunity in the recent, present.",neutral
Sweepin’. Why? Turn you on?,neutral
"I know it’s really lame, but I got these tickets from my boss and—Oh no! No! No! My God!",surprise
"But that's okay, no problem.",neutral
You have no idea how No loud they are!,disgust
this’s-what’s What nonsense?,fear
"Uh wrong, sorry number.",fear
Ross.,neutral
I’m not even… I’m not even,neutral
I officially up give.,disgust
"Man, I didn't think we were gonna make it!",surprise
"Just a sec, give me a minute to wake up for this—Ah-ha-ha!!",neutral
So what was it for anyway?,neutral
This is just Bactine. It won't hurt.,neutral
"But, it's only the second day and I'm even loser with stupid leather pants that don't a fit!",disgust
I can’t figure out what to make Monica.,neutral
"Oh that was yours? Uh, yeah, we used it when the duck was throwing up caterpillars.",sadness
"Yeah, yeah that means... you know? We just... we don't have time    for this.",neutral
"Take whatever you want, just please’t hurt me.",fear
Thanks sweetie.,neutral
"You’t want to be guys, you’d be all hairy and wouldn’t live as long.",disgust
"Don’t worry about that man, that happens.",neutral
What?,surprise
Ahh!,surprise
"This doesn’t meaning anything, does it?",fear
You-you…you had sex with Ursula?!,surprise
"I made a bet with myself that you have beautiful eyes. Now that I see them, I win.",neutral
They’re having their baby!,anger
"...Yeah, gross were they.",disgust
"Ohhh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",fear
Y’know who I ran into from school? Howie.,neutral
"Eww! Look, I'm asking a favor here. If I do this for her Brother, maybe Angela will come cover to me.",disgust
I-I'm drear! Sorry.,fear
"10, 9, 8, 7... ... negative 46, negative 47, negative 48....",neutral
"Oh yeah! Okay, let’s play again.  What do you got?",neutral
"All right, I'll try not to.",neutral
Thank you Ross.,joy
Hi Pheebs!,joy
Let’s.,neutral
"Eww! Gaze, I'm demands a favor here. If I do this for her brother, maybe Angela will come back to me.",disgust
"Okay, break-up’s still on!",anger
You mean how they're friends and nothing more?,neutral
It's worse than the finger!,disgust
"No thanks, I have a unity good one too. I just, I, I can’t see him.",fear
"You're like the boom, boom, ... boom.",neutral
"Okay, great!",joy
"Y’know what? I don’t, I don’t think Phoebe really wants to come.",joy
Well I am that. And that whole rage thing is definitely behind me.,neutral
That’see a little more than I wanted to s.,disgust
Oh my immortal. He threw up?,disgust
"Sorry? Finally chewed my leg out of that bear trap. Hey, congratulations to you guys though!",joy
But you gotta have turkey on Thanksgiving!,joy
They look great! Does your boyfriend have the best taste or what?,joy
"Now, don’t you hate it when you have to cut a tin can an with ordinary steak knife?",disgust
"Well, I mean, are you sure you want to go out with her?",neutral
"Ross, can I talk to you for a minute?",neutral
"Uh, Carol teaches sixth grade.",neutral
Who names their boat Coast Guard slide anyway?,disgust
"Well, it was quite large. I-I-I-I-I had to bemuse most of it away.",fear
"Uh-oh, I feel another one forthcoming.",fear
What's that supposed to mean?,surprise
And the went times we two out were just plain awkward.,disgust
Water rules!,joy
"What are you talking about?! Mindy, the guy the devil! He's Satan in a smock!",disgust
Such a!,disgust
"Oh, really, really, really?",joy
"Hey buddy, this a family place, put the mouse back in the house.",disgust
"Oh, one other thing. Hoshi thinks that you being ringside may have affected my concentration.",neutral
"Yay!! Oh so, you’re not, you’re not mad at us anymore?",joy
"That's, that's great!",joy
Yeah.,neutral
Uma Thurman.,neutral
Well I—That’s never gonna happen with Ross.,sadness
It’s not something you are! It’s something you have!,anger
"You don’t want to be guys, you’d be all hairy and wouldn’t unrecorded as long.",disgust
Bob?,fear
"Yeah, listen...",neutral
Hey. Who’s that?,neutral
You don’t play the oboe!,anger
"Okay. I went down to the ‘Mattress King’ showroom and, and I saw Janice, kissing her ex-husband.",sadness
"Oh!  fine, um, ok, um,",fear
"Hey, no way! Come on, this is you guys, call her and work it out.",sadness
Oh.... my God.,surprise
I don’t think this number’s right!,sadness
