Utterance,Emotion
Whoa!  Y'know what Katie? I gotta tell ya I-I-I-I think you are the one who is too much.,surprise
"Ohh, Joey has the nicest friends!",joy
"Ohh, and the nicest girlfriend!",joy
You're so sweet!,joy
"Ohh, you're so sweet!",joy
"Oww!!!! Joey, she just kicked me.",surprise
Huh.,neutral
Well? Aren't you gonna do something?,neutral
Uhh….,neutral
"You'd better do something, or I'm gonna walk out that door right now! Well? Are you gonna?",anger
Nah.,neutral
"How could you pick up a hitchhiker?! He could be a rape—, a rapist or a killer or something!",fear
Don’t you think I asked him that before he got in?!,surprise
"Y’know what? I’m not talking to you! You go back to sleep!  And you, are you a rapist?!",anger
No!,anger
Do you like car games?,neutral
"Yeah, y’know the license plate game?",neutral
I,neutral
"Ooh, I’ll play! I’ll play!",joy
No-No! You need your sleep. Night-night! Shh!,anger
"Pheebs, can you help me pick out an engagement ring for Monica?",neutral
I can’t figure this out!,anger
It’s so hard!,sadness
Should I get her a  Tiffany cut or a Princess cut or a—ah-ah!,sadness
Paper cut!,sadness
"Now, have you told anyone else?",neutral
"No, I don’t want to tell anybody else because I don’t want Monica to find out.",neutral
You told me.,surprise
"Well, it’s because I trust you, you’re one of my best friends, and you walked in on me when I was looking at ring brochures.",anger
"Yeah well, once again not knocking pays off. I only wish you hadn’t been on the toilet.",surprise
Me too.,neutral
Hey.,neutral
Hey.,neutral
"Hey! So Chandler, wanna go to the coffeehouse?",joy
Oh all right.,neutral
"Oh perfect, we were just gonna see if you wanted to go.",neutral
"Oh well, we don’t because we got…the…other pl-place.",neutral
How rude.,disgust
"Oh, I’m sorry. You wanna bite?",surprise
"The stripper stole the ring!! The stripper stole the ring!! Chandler! Chandler, get up! Get up! The stripper stole the ring!",surprise
What?,surprise
The ring is gone!,surprise
Ugh.,disgust
"Just a sec, give me a minute to wake up for this—Ah-ha-ha!!",neutral
You lost the ring!,joy
You’re the worst best man ever!,anger
"Dude, this isn’t funny!",anger
What am I gonna do?!,fear
"I go to bed last night, everything’s cool!",joy
"I wake up this morning, the stripper’s gone and the ring is gone!",fear
You slept with the stripper?,surprise
Of course!!,fear
What difference does that make?!,anger
"Well, I'm just—if the paste matches the pants, you can make yourself a pair of paste pants and she won't know the difference!",anger
"Joey, do you have a minute?",neutral
"Dude, what am I gonna",fear
"Uh, Rachel's here, so good luck man, let me know how it works out.",anger
"Oh, Joey, I have such a problem!",fear
"Oh well, you're timing couldn't be better. I am putting out fires all over the place.",neutral
"Okay. Okay. Okay. Joey, I have",neutral
"What-what is it, what is it?",neutral
"Oh my God, it's so huge, but you just have to promise me that you cannot tell anyone.",surprise
"Oh no, no-no-no-no! I don't want to know!",fear
"Yes! Yes! Yes, you do want to know! This is unbelievable!",anger
"I don't care, Rach! Look, I am tired of being the guy who knows all the secrets but can't tell anyone!",disgust
What? What secrets? You know secrets? What are they?,surprise
And you're not supposed to be gossiping!!,disgust
"I know, I know! I just can't keep this one in, so I pick up the phone",fear
I'm not listening to you!,anger
Oh! Yay! Look! There’s a piece that doesn’t have floor on it!,joy
"Hey, come on now!",anger
"All right, what are we havin’?",neutral
"Uhh, I don’t believe in these crazy diets y’know, just everything in moderation.",neutral
I’ll take those to go.  For the kids.,neutral
"Oh, I know what I wanted to ask you. You were on the show years ago and then they killed you off. What happened there?",neutral
"It was so stupid, I said some stuff in an interview that I shouldn’t have said.",anger
"But believe me, that’s not gonna happen today.",neutral
"Understood. So, what’d you say back then?",neutral
"Well, I said that I",neutral
Ha!,neutral
So you like the drums!,joy
"That's, that's great!",joy
"Y’know, I was worried, that, you know, they would maybe an unbearable living situation.",neutral
"All right, okay, well, apparently not!",sadness
"So, yay!",joy
"Hey-hey, Pheebs, check it out, we already learned a song.  Ready? One, two, three, four...",neutral
Tequila!!,joy
That's fun.,joy
"Whoa-whoa, Treeger made you cry?",surprise
Yes! And he said really mean things that were only partly true.,sadness
I’m gonna go down there and teach that guy a lesson.,anger
"Joey, please don’t do that. I think it’s best that we just forget about it.",fear
"That’s easy for you to say, you weren’t almost just killed.",anger
"All right that’s it, school is in session!",neutral
My God! Is this a gym card?,surprise
"Oh yeah, gym member. I try to go four times a week, but I’ve missed the last 1200 times.",neutral
So why don’t you quit?,neutral
You don’t think I’ve tried? You think I,joy
Who is Maria?,neutral
"Oh Maria. You can’t say no to her, she’s like this lycra spandex covered gym…treat.",joy
You need me to go down there with you and hold your hand?,neutral
No!,anger
So you’re strong enough to face her on your own?,neutral
"Oh no, you’ll have to come.",fear
"Pheebs, I don’t think anyone's mad about that.",neutral
Exactly! Because it's in the past!,anger
Anybody gonna eat that?,neutral
Pheebs!,joy
Hey!,joy
"Listen, you know how uh, when you’re wearing pants and you lean forward I check out your underwear?",neutral
Yeah!,neutral
"Well, when Jake did it I saw that…he was wearing women’s underwear!",surprise
I know. They were mine.,neutral
"Oh.  No! No wait, that’s weird!",disgust
"No, it’s not! We were just goofing around and I dared him to try them on.",neutral
That’s weird!,disgust
I’m wearing his briefs right now.,neutral
That’s…kinda hot.,surprise
I think so too. And that little flap? Great for holding my lipstick.,joy
"Yeah, I wouldn’t know about that.",neutral
And! Y’know what Jake says? That women’s underwear is actually more comfortable. And he loves the way the silk feels against his skin.,joy
"Yeah well next thing you know, he’ll be telling you that your high heels are good for his posture!",disgust
There is nothing wrong with Jake! Okay? He is all man! I’m thinking even more than you.,neutral
"Oh yeah, he looked like a real lumberjack in those pink lacys.",disgust
I’m just saying that only a man completely secure with his masculinity could walk around in women’s underwear!,neutral
I don’t think you could ever do that.,neutral
Hey! I,neutral
"Okay, whatever.",disgust
Lusts of the flesh.,neutral
What?,neutral
I don’t know.  A cowboy theme?,neutral
"Hey uh, is it okay to come in?",neutral
"Of course! Oh Joey, this ring I…it’s beautiful I love it!",joy
"Yeah uh look Rach, there’s something I gotta tell ya.",neutral
Hey!,joy
Hey! Are you ready to try nursing again?,neutral
"Yeah! Hi Emma. Hey, why do you think she won’t take my  breast?",neutral
"It’s all right honey, it takes some babies a while to get it,  but don’t worry. It’ll happen.",neutral
Yowza,anger
"Okay sweetie, you can do it. Just open up and put it in your  mouth.",neutral
Dear Lord.,surprise
"I’m sorry honey, what were you saying?",neutral
"Oh uh-uh yeah, I think that…",neutral
Do you think my nipples are  too big for her mouth?,neutral
She looks scared.,neutral
Doesn’t she  look scared?,neutral
"Y’know, I don’t really know her.",neutral
Can you see my nipples through this shirt?,neutral
"No. But don't worry, I'm sure they're still there.",neutral
"Where are you going, Mr. Suity-Man?",neutral
"Well, I have an appointment to see Dr. Robert Pillman, career counselor a-gogo.  I added the ""a-gogo.""",neutral
"Actually, tomorrow night kinda depends on how tonight goes.",neutral
"Oh, uh, listen, about tonight...",sadness
"No, no, no, don't you dare bail on me.",anger
The only reason she's goin' out with me is because I said I could bring a friend for her friend.,neutral
"Yes, I know, but her friend sounds like such a...",anger
Pathetic mess?,neutral
"I know, but—come on, man, she's needy, she's vulnerable.",neutral
"I'm thinkin', cha-ching!",joy
Thanks.,neutral
"Look, you have not been out with a woman since Janice.",neutral
You're doin' this.,neutral
Hi. She said yes.,neutral
"Yes! Way to go, man!  Still got the egg, huh?",joy
"""Happy birthday to you!""",joy
You’re paying for that.,neutral
What? No-no it’s her birthday!,surprise
You’ve sung Happy Birthday to 20 different women today!,surprise
But it really,neutral
You are no longer authorized to distribute birthday muffins.,neutral
Damnit!,anger
Rach? Hi!,joy
Hi!,joy
Did you tell your sister to ask me out?,neutral
Well yeah,neutral
Oh wow!,surprise
"I mean, wow!",surprise
"I mean, I-I-I think she’s cute but I-I would never have thought of going out with her, never!",neutral
Really?!,surprise
"Yeah but after you said it was okay, I figured, ""Why not?!""",joy
Oh so-so not really never.,neutral
I have to say you are a much bigger person than I am.,neutral
"I mean after all we’ve been through, I just—y’know I wish I had a brother to reciprocate.",neutral
"Hey, if you ever want to go out with Monica, you have my blessing.",neutral
"Oh-ho, and mine!",joy
No-no wait-wait! I can’t just let you hang up! Just please talk to me.,fear
Well…I only have one thing to do today.  I guess I could push it back.,neutral
"Yeah! Now, why do you want to kill yourself?",sadness
"It’s just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",sadness
Chandler?,neutral
I-I’m sorry?,sadness
"No look, I-I’m sure that people know you exist!",sadness
Oh yeah?,sadness
I work in a cubicle surrounded by people.,neutral
I’ve been talking to you for five minutes now about killing myself and no one’s even looked up from their desk.,sadness
Hang-hang on.,neutral
Hey everybody!,neutral
"Uh, I’m gonna kill myself!",sadness
I got nothing.,neutral
"Apparently, there’s like a million guys out there that can play Mac, and there’s only this one robot and this one guy who controls it!",surprise
I didn’t know he could get me fired!,surprise
What am I going to do?,fear
"Well y’know Joey, you’re a pretty charming guy.",neutral
"Thanks, but I kinda have a problem to deal with here.",fear
"No sweetie, you’ve got to win over the guy that controls C.H.E.E.S.E.! You’ve got to kiss some serious robot ass!",neutral
That’s not a bad idea.,neutral
"Okay, but if I got to turn on the charm tomorrow I’m not wasting anymore of it over here with you guys.",neutral
